zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
75125,2060.841879871985,4220.299641549449,-39.007614,112.05693,-31.819195,38.235607,-6.3202114,23.320457,-18.772533,23.931019,-10.932699,13.236961,-14.371818,13.3270645,-10.916337,9.787895,-5.028813,7.2118764,-6.7411304,2.6567483,-4.386095,0.41240847,blues
57782,2155.845202511205,5011.532444079901,-109.1407,100.619644,-8.666454,47.35473,-6.568465,39.617756,-8.521924,29.572609,-16.594837,13.170881,-24.213415,6.5830193,-8.652447,4.930262,-15.440971,1.5342577,-6.7545257,1.4151897,-3.9717412,3.2871604,blues
89535,2513.3453575801773,5246.740637688515,-113.20137,88.7261,-8.926565,49.474174,-34.579094,15.856426,-17.74022,14.707291,-11.190547,15.368716,-15.0683975,8.74908,-18.629265,5.456196,-9.2695465,8.014036,-9.542045,5.8658543,-4.400539,3.6217515,blues
31488,829.0091476958007,1014.0839685143561,-421.5947,172.78941,28.069191,-2.5672548,-3.5711489,-4.8697968,-8.89614,-10.693691,-7.677652,-7.9523697,-7.321746,-2.7029624,-0.91081446,-4.214681,-8.430779,-8.406165,-4.1302347,-0.41095352,0.08817725,-0.26952803,classical
42234,1243.669161865145,2352.889639374275,-315.7878,149.6681,-30.549936,23.213522,-8.686289,-10.101967,-15.724107,-4.0400276,-7.6393766,0.046328187,-11.144776,-7.673778,-5.8676133,-4.8578367,-5.145053,-5.417841,-3.1697013,1.4593675,0.14227715,-4.165547,classical
46468,1423.5649268534723,2926.2090908678942,-385.87155,128.65533,-26.71042,39.469887,-2.1612148,16.753073,-5.7280316,14.715786,-3.0880716,12.300446,-5.8861976,2.7979028,3.690245,10.929424,10.53869,9.916324,6.106343,3.5270514,-3.323849,-3.6731477,classical
48124,1396.7128039097008,2652.764057062065,-358.75812,129.07834,-30.378685,19.878695,-10.365978,-0.649601,-10.599927,1.5427624,-3.9666152,1.871792,-8.833108,-7.169191,-8.212051,-5.9446435,-0.117432676,4.2815914,8.969349,12.804059,14.700517,11.517031,classical
52524,1349.5622465323024,2443.7437690327724,-321.24756,136.29433,-28.282764,31.008644,0.5742571,0.23691326,0.658613,-1.3397083,-0.05861209,-0.42391244,-6.176197,-0.14452054,-0.45497757,-0.7290445,7.4753556,10.970392,7.8246856,4.318515,2.9890995,5.8538322,classical
43736,1180.5324895798897,2154.8524506960557,-362.73184,143.90761,-19.005598,30.651041,1.0206413,0.27225065,-7.991961,-3.8471584,-8.934133,3.276335,-4.429236,3.6627495,4.9254327,3.2560022,6.345394,6.0740194,3.849548,-0.25255206,1.1743842,1.7957982,classical
30736,1117.6754413725102,1992.7705485970127,-413.4534,143.48242,31.305882,14.029362,1.5161095,-2.2952943,-6.4711924,-8.109995,-5.934282,-4.4754477,-2.8047547,-0.8226045,-1.2224383,-2.3896034,-3.807118,-3.518237,-2.7078302,-2.3876903,0.6111249,2.6541553,classical
33799,1063.3967230024298,1610.985025286398,-249.65216,161.55922,10.15452,-3.0576775,-0.57357925,-2.0703812,-12.1973715,-8.612417,-14.639438,-12.04864,-12.293452,-7.161874,-7.8807263,-2.0839584,-2.9112883,-0.86836725,-3.9744017,-0.89096886,-3.9901187,-3.897413,classical
40159,1214.350255123616,2164.7530611042635,-374.65198,153.82292,-21.559772,20.833046,7.002672,-3.9453752,-2.5165143,-2.8052351,-4.2927785,-4.5061345,-5.7571154,-4.25979,-3.845601,-4.5916386,-3.636789,-2.2832584,-3.1167457,-0.20936793,2.6291044,1.8155842,classical
41488,1176.94499389589,1903.8084622896636,-171.08478,156.89876,-21.83331,5.3263197,-4.0699153,-3.731567,-8.900291,-4.9369226,-7.900487,-5.393338,-9.340079,-6.6050344,-7.78757,-1.352819,-3.542935,-2.8616688,-3.8928695,0.28371766,-3.4214506,-0.9098751,classical
86810,1807.9280818446177,3073.2943576892403,-299.6929,103.639175,-27.674166,51.015617,12.293651,16.498365,-10.951071,-0.8876352,3.8555367,12.946044,-12.410851,2.478124,5.1832848,-0.7418523,-0.6057203,-1.1729356,5.9353924,9.813155,-2.6790278,-3.0694277,classical
49845,1431.0801473589145,2836.06274244127,-264.33557,138.1797,-30.096487,37.83662,-7.1731243,6.7740803,-11.809729,4.7056303,-9.825993,5.859127,-9.563163,2.6768575,-4.788712,-1.4070551,-2.0916638,2.9732928,3.3565183,4.8107743,1.7573847,-1.8323591,classical
31587,1054.7328870469382,1947.5391644612819,-482.57535,154.85045,-5.0330453,29.729904,-1.8655622,8.21654,-4.778444,9.632519,-3.346674,4.530603,-10.102243,-0.6701805,-2.44897,-0.16125083,1.8729064,3.4829504,3.385576,1.1102743,1.2721748,-0.6691851,classical
48462,1358.995444591676,2668.2852831351506,-286.7648,135.92358,-24.43564,36.658123,-6.240166,6.963425,-8.172439,3.8363292,-4.407772,6.43176,-4.132487,1.5559708,-4.3460455,-3.0125496,-0.01620349,5.6396313,3.425168,2.8352244,1.0982251,-0.2922132,classical
37272,1216.3713862548866,2560.7691505945477,-356.10693,139.79785,-6.2831244,43.18759,-8.871487,11.056036,-8.395702,4.4202566,-8.28007,8.684677,-8.132967,3.433306,-1.4450535,-0.41593623,-1.7238504,-0.2988874,-0.6631105,1.1574037,-0.61886996,-0.25522968,classical
49055,1474.741479450841,2809.8082221577724,-305.44928,135.9327,-11.758563,18.213852,10.375582,3.004713,-5.5933824,0.14134428,-1.354128,-1.8684577,-3.2081378,-6.7502136,-2.693773,-5.5951653,-4.5273905,-4.786104,-5.3624268,-2.6244025,-5.832233,-6.9237723,classical
33650,853.0763810425324,1401.3818585955626,-338.83044,190.14244,-16.293915,3.7036424,-0.4407284,-8.890434,-10.388581,-16.360968,-13.284851,-10.792324,-8.643245,-8.279584,-4.6242003,-3.7992187,-4.5522614,-3.6663945,-0.9448352,0.5367919,-0.26054755,-1.5557867,classical
33835,877.3225402621337,1457.7129178146752,-392.925,190.73505,-13.30989,8.256798,1.5560119,-11.073181,-11.240291,-13.994958,-10.621299,-9.390467,-4.621175,-10.071729,-4.8217816,-1.7488233,-4.6646323,-2.1138492,1.0292007,1.3127502,-0.15136662,-1.4068552,classical
39811,1527.645526468431,3220.8305240784634,-230.27237,119.15338,-1.0512227,28.384487,10.00878,16.125822,4.793946,6.192378,0.9515957,5.915187,-1.1755239,3.5739164,-2.0996544,-0.90729177,-1.8530504,-0.0061340802,-2.7977016,2.3327787,-1.4417099,2.738794,classical
50913,1356.2906975154956,2496.3027706279004,-283.51343,159.5616,-29.515244,18.527405,-9.859647,-3.4256573,-10.98901,-9.791544,-8.29952,-4.2436934,-2.8717248,-5.970813,-4.0241084,-3.350324,-3.3981566,-1.8631134,-0.4490885,1.9014163,-0.11366266,-2.8107898,classical
60707,1525.7917091252423,2733.1846586789443,-246.15865,149.42867,-41.988865,11.606256,-10.289647,-4.0193577,-7.1368546,-10.135562,-9.420322,-7.171843,-3.1583676,-5.640657,-2.586296,-4.517968,-6.15867,-4.9699883,-3.3515992,-3.3474395,-0.67422456,0.22038998,classical
23887,690.5300404559425,749.7401686666183,-465.89728,180.18097,56.64645,11.035487,5.84732,0.73516,-3.9715195,-5.886589,-8.459515,-9.785687,-7.6918125,-3.2519479,-1.8584505,-4.0099673,-4.103265,-2.4666235,-2.3584414,-3.0008154,-3.2297866,-1.7167836,classical
59685,1490.2748103209542,2785.4189135912125,-235.30266,141.11952,-34.68189,30.97919,-16.402012,23.11808,-11.041572,7.6543593,-19.016834,4.2267823,-11.8357525,8.917746,-1.4451482,4.290923,1.4704617,3.179141,-1.3147044,2.9452567,-1.6585301,-2.8946588,classical
100713,2172.3382156510365,4066.8943046693735,-326.38028,85.90885,-42.970142,31.839684,-19.570826,9.9973955,-16.449766,9.995579,-8.598667,25.513878,6.546204,16.401815,3.484389,9.598671,5.937053,9.294364,9.968023,9.203009,2.796967,-5.3871417,classical
82419,1800.875812011135,3426.8602269431553,-422.54468,89.863014,-18.732948,37.771908,6.0063467,4.1578536,-1.9991796,12.114277,4.164938,13.789986,2.8316236,5.8929048,6.113412,8.139939,12.349802,7.09484,2.4155455,0.77998245,-3.4144514,-0.7439765,classical
50275,1279.4808752537174,2378.020036524797,-275.9678,146.32536,-36.601395,24.209837,-2.5517092,-2.155176,-13.30885,-6.500922,-9.406593,-3.121519,-11.546325,-4.1899295,-1.6999396,-1.5386689,-3.2080784,-1.7669358,-2.253068,-3.546489,-2.9921758,-3.2847002,classical
73935,1878.4940039960795,3633.3658098897913,-85.30834,118.44306,-31.477152,20.282328,-4.4176335,6.9121923,-10.952412,-1.6223388,-7.3614726,-3.0186846,-4.444011,-1.417289,-4.253397,-4.166459,-3.973204,0.2807656,-3.393208,1.6940116,-3.680135,-3.4354215,classical
81769,1952.607933315679,3779.909832239704,-287.6037,101.75817,-35.34541,41.28016,-12.727132,17.276148,-13.967989,16.304947,-5.5929623,13.65411,-8.788416,-0.05309511,-13.757538,6.4763436,6.7050653,6.980088,7.0220084,8.37935,-5.610407,1.3776155,classical
62233,1533.6492783822134,2837.7197832076567,-275.4436,125.335144,-41.033215,24.59948,-4.7629037,-4.2574043,-15.00206,-5.0420785,-4.998161,2.4723501,-10.893561,-8.0160885,-5.168352,-4.6150575,0.70932484,6.512027,5.9037533,2.6906645,-2.044421,-8.06236,classical
47829,1360.1636477191498,2568.9211250181265,-289.74127,143.90283,-27.002756,24.065563,-1.1469276,-6.3004317,-2.745879,-3.524174,-3.0163457,-3.146999,-7.264607,-1.6910166,3.0758982,2.683342,2.5256891,4.6121697,2.3802645,-1.2729077,-3.5536106,-2.8135433,classical
47033,1211.8707243905028,2105.465974387326,-306.85608,152.84921,-27.586615,16.327555,-3.1488068,-8.940591,-5.437478,-9.772418,-7.1042967,0.2983123,0.8934093,5.4443207,8.212006,4.196132,2.043592,3.022518,-0.38895735,-2.8096762,-2.9019675,1.3368332,classical
54246,1137.8827992580098,1821.3126268851508,-349.94827,161.85742,-3.3694615,14.163237,5.7316136,3.507077,2.9739194,-7.0916595,-7.915771,-0.36118284,2.8649027,-2.4754703,-6.782114,-8.829841,-6.667609,-4.9043784,0.108544774,4.257424,5.0810494,2.6007574,classical
50179,1371.4447397866718,2619.5566270301624,-449.5024,124.97929,-19.903538,27.45521,-5.7697797,2.218913,-6.560758,10.581615,3.3420105,14.3803425,1.979647,5.2490325,4.4270515,5.064854,7.1590443,6.1756306,7.153757,3.859792,2.623697,4.9485307,classical
53488,1525.0760419585365,3325.672491299304,-378.6962,126.49836,-18.83014,42.88959,-14.325575,25.359526,-14.636545,18.717955,-10.184203,21.119013,4.4280825,18.228247,-10.292282,8.949986,1.1953155,6.291157,2.5115902,4.400918,1.7007782,9.983013,classical
40291,950.1801498123438,1697.3176818989268,-385.35327,177.20355,-9.33685,24.37912,5.799284,-4.5660625,-6.359218,-6.949474,-4.122529,3.8736925,-0.33930957,-0.9373086,-3.6557696,-2.0853574,3.6453395,0.7204468,-1.2326814,-0.7348548,2.8068602,1.5366433,classical
100999,2192.5069047333054,4065.970025648927,-251.23933,88.76645,-41.775455,37.914806,-12.03921,21.623262,-5.8672247,25.71373,-5.204475,14.297369,-7.54923,10.474767,-4.924639,5.2640743,0.28599346,3.321098,1.2696192,4.7757545,-2.0725083,1.1374294,classical
53754,1314.3992921506833,2398.803824227813,-228.95596,153.91904,-30.704666,20.802929,-6.099663,1.1756067,-10.78928,-3.8661342,-11.594045,0.86720824,-8.2999,-0.71556634,-3.0778162,-3.406927,-2.6154811,0.7338104,-1.9477577,-2.5170276,1.5672722,-1.4766954,classical
24242,792.908888538908,1207.4498010622099,-498.6033,177.51414,11.2123165,27.632616,-2.8363297,5.089842,-6.6001606,-1.0522397,-4.139637,-3.0476692,-9.911628,-8.576438,-9.19357,-11.933369,-9.193133,-10.895907,-8.852391,-3.924742,-2.387222,-2.3032594,classical
45365,1211.4313270307252,2237.3880691705335,-278.80756,160.00061,-28.392517,23.027172,-2.7092493,3.0009243,-11.297818,-0.51610196,-11.366226,3.1746962,-5.085273,4.348031,-4.0713315,-0.15422328,-1.6738683,1.6379045,1.0092884,-0.763245,-3.8380258,-3.5458808,classical
57151,1497.5036379557728,2868.703947487674,-315.01526,128.71162,-28.93394,30.832693,-8.987341,7.994575,-9.845814,1.4287153,-8.980799,6.0593615,-3.3081124,7.6189456,3.8063478,2.9302814,1.8181531,5.1859035,1.0748725,0.14475287,-4.532769,-2.3237264,classical
40334,1171.4770789944057,2235.3896280452436,-413.0011,138.53171,-19.246777,34.156403,8.985244,-4.2935634,4.1500463,0.8692793,3.081244,0.12008631,-4.0598006,3.7838356,5.919068,3.498136,6.6246977,6.735387,2.4673367,-1.8759853,-0.056779522,2.725177,classical
64244,1681.2723870866025,3078.3259073893228,-81.11545,129.04564,-42.44421,33.13707,5.6854477,-6.503762,-2.2667925,7.401878,-18.70608,2.4765916,3.7434187,1.8843731,-10.075478,0.9861846,-3.5743084,-6.170132,-8.027796,3.7797046,-5.0546412,-0.8755277,classical
36053,1128.3811388403144,2165.7939158570184,-429.07135,120.76842,-1.7005631,17.942791,7.738143,-2.0542629,-3.9395747,-2.5293148,-0.5850697,-0.8083968,-9.05951,-3.6882567,-0.97951883,-5.0015235,-3.803356,-2.400081,-1.8954195,-0.31558445,3.4095912,3.132428,classical
57907,1415.4129895794433,2490.0326615973026,-263.99594,142.11691,-51.378956,5.0166855,-20.275646,-17.12978,-16.075098,-20.311262,-15.041228,-9.737654,-8.4088335,-11.790934,-6.8859296,-4.6030884,-2.0434783,-2.373202,0.96612155,3.0088854,1.3610226,5.5366035,classical
57936,1514.0972709769683,2767.1079847547744,-124.04526,148.59566,-21.581469,17.421335,-1.4155143,4.123947,-7.0207763,-5.1447277,-5.8456483,5.0245104,-6.2263546,-1.9116533,-0.90014374,-2.4146566,-4.3259144,-0.8725466,-4.684666,-2.250636,-5.178997,-3.2176046,classical
29836,795.5192461558522,1008.455026011456,-429.1393,175.105,31.898457,4.288325,1.0443159,-5.7782183,-9.484334,-11.283601,-10.578688,-8.663466,-6.3293443,-1.6777816,0.8228058,-0.18251853,0.029035458,0.19495828,-1.8525834,-4.4139447,-4.9667983,-4.6021824,classical
48313,1372.6940993062535,2737.930956351508,-295.8206,134.53781,-22.434929,40.75837,-5.8729753,9.266152,-11.873936,6.2878857,-8.864131,4.402294,-9.374512,4.060037,1.6421571,5.1347084,5.4260035,2.2642202,-1.8280866,-2.927299,0.14413226,3.1980681,classical
35409,901.7378803065579,1456.4555652733468,-366.2604,181.60039,-5.51421,26.999447,-4.8282466,4.6016793,-10.550474,0.15556988,-11.136406,3.5766065,-10.338357,-1.0807843,-4.5974255,-0.4788385,0.83657223,0.2485898,2.124591,0.69812447,1.0243443,-3.0660906,classical
63065,1559.9200747787957,2813.4220698593385,-234.44064,130.26003,-39.531036,19.348919,-6.7951365,-5.134988,-3.7098153,-4.0319524,-5.0715547,-1.3709053,-7.7486467,-4.380751,0.47027808,0.77413917,5.452055,8.770051,7.0452633,2.4262977,-2.2932563,-0.24617362,classical
72481,2224.893839839112,4467.456319236165,-98.35358,98.3555,-20.49053,18.820034,-2.095781,2.665037,-7.3115172,-3.5901136,-7.989525,-1.9183743,-4.731997,0.623776,-2.5930848,-1.4701574,-3.1693437,0.65803224,-4.818465,-2.2215443,-3.8104959,0.2340916,classical
58181,1361.006486136739,2389.011462713892,-324.09125,133.56267,-25.030157,24.55361,-11.93992,17.658503,-5.5186734,1.71689,-10.575926,-0.86057425,-7.80522,3.5297625,5.0546646,1.3707235,3.0050097,-3.125152,-4.289579,0.59402454,2.877037,0.37455836,classical
52213,1516.8489135098084,2974.3215609592517,-292.093,127.76223,-29.910954,37.434177,-9.569949,5.109292,-13.825463,7.040886,-7.0332546,6.498645,-9.904662,4.711042,0.3650692,1.4664493,3.4063017,6.079439,0.95660007,-0.7607291,-2.102644,0.7553478,classical
40503,1016.2036313392124,1823.9772150522042,-319.72226,166.00253,-11.9387,27.27777,7.8312716,1.7412491,-7.853774,-2.4011252,-2.9048698,-2.5207543,-11.3745775,-4.6163793,-4.492808,-7.44132,-5.581123,-1.8771385,-1.2917662,-1.4350584,-0.50447357,-4.0975103,classical
47535,1181.8840729236783,2033.66365012326,-402.20825,153.97675,-15.228629,15.294281,-3.0716236,-3.1837268,-9.759971,-17.305773,-12.305009,-7.9180746,-7.099395,-0.29572093,1.5226654,-1.4603269,-1.7256626,1.8572628,5.023853,-0.7540269,-0.13914448,-2.8488662,classical
68956,1803.8002003804831,3366.6405343677493,-166.42174,122.12508,-32.114124,16.680294,-5.4001336,-2.4928677,-9.827045,-4.8984995,-6.967043,-4.571454,-6.6540885,-5.4923553,-5.371946,-4.96042,-2.7898908,-3.1823907,-4.077293,-3.5514786,-4.6443353,-1.1656522,classical
62945,1326.2905913074405,2171.396349985665,-160.66153,164.26509,-48.74267,1.6567887,-7.6118655,-2.6635225,-11.042241,-7.000248,-8.0976515,1.2511176,-5.369692,-4.139391,-5.4268584,-1.6659503,-3.0891135,-1.2498348,-6.0869164,-1.02958,-4.1192474,-1.5024842,classical
53599,1388.1392652864267,2598.6645904328598,-343.14352,140.10466,-20.91952,32.316124,-3.6832788,2.940859,-10.663066,0.31063065,-5.795961,7.683308,-3.6783319,2.5477433,-3.4992898,-2.2351356,-0.8219592,0.8768778,0.45869604,0.9368628,1.8698077,-0.6352045,classical
38213,1185.144479442981,2290.6215446454466,-475.8085,141.50447,-8.465948,34.003716,0.51044405,6.037262,0.003852437,9.544266,2.1649947,7.102437,-8.052562,-0.115624756,0.7636798,3.8647203,5.3222017,4.6679826,6.857529,5.392151,1.0648949,-6.4891334,classical
39406,1282.327530288566,2441.9035378299013,-419.33255,127.41256,-3.7806551,23.201252,-4.313284,4.0386424,-8.204688,-7.614801,-7.0662546,-2.9135451,-7.399464,-5.427491,-9.09169,-10.606094,-5.734531,-0.39572197,7.0178695,5.588461,-3.4727767,-5.181192,classical
52242,1329.4563631167568,2462.2959641458815,-368.52054,124.2544,-31.57465,17.583704,2.324991,-5.945176,-11.797775,-5.522029,-5.3968735,-1.3089094,-8.424349,-3.6169055,2.2096314,-0.05545995,0.22812836,2.513402,3.093571,4.839996,6.234296,8.736714,classical
46839,1157.8655404410115,2181.9063474296695,-405.63312,145.72554,-0.84949267,23.064943,9.217205,-2.6364684,-5.7427993,-2.079298,-0.638366,6.745994,2.7888033,2.4446676,5.0832434,2.3878872,1.8648171,2.4982696,1.5298344,-2.2620564,-1.4387895,2.6199057,classical
42241,1285.3702591764913,2477.151043177204,-360.83868,138.97086,-12.927217,33.778614,7.5961585,-1.7088121,1.027019,4.0721283,3.938996,0.9415783,0.516648,4.6864805,3.336597,-2.258434,-1.8506907,2.2213337,1.7878121,-1.5119549,-3.2532809,4.0008583,classical
32805,1170.256219652541,2360.475388812355,-449.5513,151.49677,-12.753422,44.259808,6.2501945,4.0544987,-1.4762169,-1.6236228,-2.4865205,-4.2856755,-9.663299,-1.3531812,0.13567704,3.7148328,5.2865734,1.218398,-2.290337,-4.1148243,-1.8152444,1.2281773,classical
65096,1505.3574607063904,2717.238763866734,-268.21857,135.68166,-34.056377,25.616007,-12.971723,17.903263,-9.99086,5.634088,-14.143673,7.4931846,-3.9764395,8.258307,-1.3336011,-0.35799497,1.0361005,3.7968225,-0.31847087,1.7730546,0.88872147,-0.83507764,classical
77472,1702.2478984991083,2820.988903306935,-108.06734,127.27673,-44.952744,31.253359,4.3463645,-4.9418173,-15.889656,14.6361885,-7.799102,-1.2097646,2.8209624,17.278034,-4.09775,1.6709852,0.663156,4.612663,-9.879342,-3.2347622,-3.1057496,1.8729877,classical
50285,1397.3892887853704,2616.092662412993,-269.7108,136.43422,-25.016579,26.403866,0.68106735,-5.372084,-1.1092931,-1.4986668,-0.17736825,-3.8057554,-9.296668,-3.1443982,1.6502774,0.6855278,1.9191813,2.2458498,-2.1271436,-3.6759648,-1.0782663,3.538287,classical
77945,1933.7503479685197,3574.5866602921983,-203.65866,111.14665,-51.54852,39.4677,-10.575402,11.908858,-13.166576,15.140764,-7.2812214,13.376247,-7.3036685,3.8474364,-3.7815683,5.301976,4.094898,6.644152,2.9907703,3.548755,-3.3496606,-3.6861594,classical
28026,1118.4502460670244,1875.6785523310614,-498.64725,145.66858,46.470146,15.258628,3.068622,-0.8322841,-5.2227077,-6.210678,-3.811383,0.08911614,2.7176883,2.216922,0.24056211,-0.4649021,-0.87923187,0.58388764,3.2779336,2.3057542,-2.5643954,-4.8099847,classical
61802,1551.360860302342,2841.008884226363,-197.22751,137.38995,-34.159218,25.363323,-5.2644143,-2.7768812,-9.50855,-7.613304,-7.647625,-5.667732,-4.3843036,-5.424353,-3.5282192,-5.6571836,-1.8996494,-2.8816411,-3.4791715,-4.0269094,-7.304032,-4.191021,classical
38408,1002.6849591058336,1734.1472864704176,-368.99612,171.87369,-27.293062,6.004987,-0.16409649,-10.674201,-11.924829,-10.194442,-11.368568,-10.507291,-8.375313,-9.789171,-5.0586824,-5.081462,-3.0391662,-1.7328736,-1.853264,-2.263867,-1.2798712,-0.43839782,classical
50423,1322.7344267555366,2474.902796911253,-274.3259,148.3532,-20.328934,21.799068,7.928089,3.7767048,-2.2288494,-6.0878696,-5.6230106,-6.6903186,-5.9035316,-4.592248,-1.5412745,-3.0245388,-4.695594,-7.719143,-7.2160583,-5.4066076,-5.2490506,-5.269738,classical
53725,1358.6023757855069,2417.539209777407,-311.5614,148.68465,-33.492855,10.352457,-12.897486,1.2300144,-12.900197,0.80692005,-9.733505,2.0582032,-5.113307,6.7274017,4.6117973,3.7775502,1.2801938,1.2478794,-0.091899306,1.4856895,0.3726042,-2.998159,classical
47471,1253.0323991502294,2292.7698688551336,-223.18733,163.25397,-34.412884,24.186995,-10.303666,3.2221324,-12.889323,0.80370396,-14.28119,1.6788578,-10.140899,0.23151702,-4.558466,0.10235379,-2.8588448,1.3568622,-0.3334576,-1.0612149,-1.0977974,-8.051071,classical
46256,1218.1514495320755,2294.676714762181,-300.90747,161.12791,-24.245857,27.956917,-2.863051,2.3890126,-11.268325,0.22309752,-6.8389344,6.0936527,-8.139803,-1.8150442,-4.1209817,-2.0540936,-1.6026882,0.6494309,1.4492866,-0.22696473,-1.2964216,-7.099172,classical
34517,790.5070053578897,1159.412272513051,-437.6044,170.93153,7.4195805,-3.083473,0.789382,-11.12875,-12.522781,-6.907837,-5.8587017,-8.461237,-8.481487,-8.339389,-7.378574,-6.732569,-6.086592,-7.061232,-6.6553288,-4.2900767,-4.3928785,-4.9066057,classical
